Greg Norman Calif. Cabernet Sauvignon 750,1894,13,36577,Полнотелое Санджовезе,21
Greg Norman Pinot Noir 750,2010,10,41409,Десертное Карменер,100
Greg Norman Sauvignon Blanc 750,1939,17,38229,Полнотелое Шираз,92
Greg Norman Shiraz 750,1991,19,2217,Араматное Карменер,88
Gruet Blanc de Noir N/V 750,1874,12,26726,Столовое Сухое,10
Gruet Brut N/V 750,1845,15,62,Белое Мальбек,80
Gruet Brut Rose' N/V 750ml,1797,16,23889,Столовое Шираз,27
Grut Beer (Spiced Ale) 20/16.9 oz,1899,11,49270,Белое Мерло,90
Guenoc Cabernet Sauvignon Tephra 6/750,1758,9,19138,Столовое Неббиоло,10
Guenoc Calif. Cabernet Sauvignon 750ml,1842,11,20304,Араматное Карменер,53
Guenoc Calif. Chardonnay 750,1857,22,48203,Розовое Сухое,69
Guenoc Calif. Pinot Grigio,1829,11,15370,Столовое Мерло,69
Guenoc Calif. Sauvignon Blanc 750,1779,17,14284,Десертное Неббиоло,10
Guenoc Calif. Zinfandel 750,1988,18,33932,Игристое Сладкое,31
Guenoc Claret Victorian 750,1778,11,38694,Розовое Мерло,28
Guenoc Lake County Cabernet Sauvignon 750ml,1936,18,11695,Араматное Неббиоло,80
Guenoc Lake County Chardonnay 750,1829,20,8176,Красное Сухое,87
Guenoc Lake County Petite Sirah 750,1898,13,42765,Столовое Мальбек,87
Guenoc Langtry Petite Sirah Serpentine 6/750 ml,1924,21,17830,Розовое Гарнача,83
Guenoc Moscato 750,1875,11,2997,Игристое Гарнача,93
Guenoc Petite Sirah Calif. 750,1872,22,12086,Полнотелое Санджовезе,41
Guinness 1759 Limited Edition Amber Ale 6/750 ml,1839,19,39710,Полнотелое Гарнача,31
Guinness 5.28 Gallon Slim Keg,1906,16,580,Столовое Санджовезе,58
Guinness 50 lt bbl,1881,15,37732,Столовое Зинфандель,42
Guinness Amazing Ales CANS 3/8/14.9 oz,1842,9,48523,Белое Гарнача,96
Guinness American Blonde Lager 4/6/12 oz,1846,16,32054,Десертное Сухое,49
Guinness American Blonde Lager19.5L Keg,1841,9,4955,Розовое Сладкое,72
Guinness Black Lager 2/12/11.2 oz,1863,9,17895,Белое Санджовезе,78
Guinness Black Lager 4/6-pack,1887,16,35616,Столовое Гарнача,55
Guinness Black Lager Cans 2/12/11.2 oz,1830,22,23234,Столовое Мальбек,34
Guinness Extra Stout 12/22oz,1929,18,22968,Белое Каберне,34
Guinness Extra Stout 2/12/12 oz,1953,14,47282,Десертное Сухое,56
Guinness Extra Stout 4/6/12 oz,1875,14,4159,Белое Неббиоло,80
Guinness Foreign Extra Stout 11.2 oz 6/4-pk,1988,9,11504,Десертное Мальбек,54
Guinness Foreign Extra Stout 12/22oz,1859,17,30609,Десертное Каберне,46
Guinness Irish Heritage Mix Pack 18/11.2 oz,1894,10,14619,Полнотелое Сухое,37
Guinness Pub Draught  2/12/11.2 oz,1756,10,22568,Десертное Темпранильо,23
Guinness Pub Draught  4/6pk,2004,11,12018,Десертное Сухое,44
Guinness Pub Draught 6/4pk cans,1976,14,5855,Розовое Сухое,62
Guinness Pub Draught Can 4/6/14.9 oz cans,1838,16,13677,Полнотелое Санджовезе,29
Guinness Pub Draught CANS 3/8/14.9 oz,1989,13,5318,Полнотелое Гарнача,20
Gulden Draak 9000 Quad 30 Lit bbl,1930,18,9282,Столовое Санджовезе,60
Gulden Draak Brewmaster Reserve 6/750 ml,1792,17,33498,Полнотелое Шираз,73
Gulden Draak Dark Triple 6/4 pk 11.2 oz,1755,15,20551,Полнотелое Сладкое,26
Gulden Draak Dark Triple 6/750 ml,1990,21,32311,Столовое Темпранильо,16
Gulden Draak Triple 30 Lit bbl,1986,9,24663,Араматное Мерло,89
Gunga Din Cherry Cider 1/6 bbl,1975,20,38268,Десертное Зинфандель,88
Gunga Din Cherry Cider 12/22 oz,1794,11,41248,Красное Зинфандель,50
Gunga Din Cider 1/2 bbl,1949,11,43565,Столовое Каберне,67
Gunga Din Cider 1/4 bbl,1757,12,33532,Белое Гарнача,78
Gunga Din Cider 12/22 oz,1940,11,5196,Столовое Карменер,33
Gunga Din Cider CANS 6/4/16 oz,1802,21,33774,Араматное Неббиоло,85
Gunga Din Cinnamon Cider 1/6 bbl,1986,16,12707,Десертное Шираз,83
Gunga Din Cinnamon Cider 12/22 oz,1929,21,42794,Араматное Темпранильо,68
Gunga Din Raibow Pack Cider 12/22 oz,1968,16,8001,Араматное Шираз,41
Hacker-Pschorr Brau Oktoberfest 4/6pk,1948,9,5592,Полнотелое Санджовезе,12
Hacker-Pschorr Brau Oktoberfest 50 lit bbl,1798,21,12914,Игристое Карменер,53
Hacker-Pschorr Dunkel Weisse 50 lit bbl,2003,10,34775,Столовое Сухое,93
Hacker-Pschorr Festbier 18/16.9oz,1982,11,25066,Игристое Каберне,48
Hacker-Pschorr Hubertus Bock 18/16.9oz,1762,17,13817,Игристое Темпранильо,34
Hacker-Pschorr Hubertus Bock 50 lit bbl,1849,10,19346,Араматное Зинфандель,70
Hacker-Pschorr Munich Gold Lager 4/6pk,2013,14,43750,Араматное Неббиоло,28
Hacker-Pschorr Sternweisse 18/16.9oz,1819,21,3246,Красное Гарнача,95
Hacker-Pschorr Weisse 20/16.9oz,1772,20,47462,Столовое Мальбек,35
Hacker-Pschorr Weisse 4/6pk,1992,18,40861,Десертное Гарнача,13
Hacker-Pschorr Weisse 50 lt bbl,1787,16,33538,Столовое Каберне,81
Hakkaisan Junmai Ginjo Sake 720ml,1966,18,18994,Красное Неббиоло,57
Harp Lager 4/6pk,1774,19,18290,Араматное Мальбек,70
Harp Lager 50 lt bbl,1974,19,41400,Араматное Сладкое,98
Harpoon Celtic Ale 1/2 bbl,1938,13,5160,Белое Мальбек,19
Harpoon I.P.A. 4/6pk,1977,17,15770,Игристое Каберне,47
Harpoon Oktoberfest 13.2 bbl,1850,9,29271,Столовое Гарнача,74
Harpoon Raspberry UFO 4/6pk,1901,17,5883,Араматное Гарнача,44
Harpoon Summer Beer 4/6/12 oz,1829,9,22015,Белое Шираз,63
Harpoon UFO Hefeweizen 1/2 bbl,1796,16,12110,Розовое Зинфандель,84
Harpoon UFO Hefeweizen 4/6pk,1786,21,3992,Белое Мерло,67
Harpoon UFO White 4/6/12 oz,1851,21,8168,Красное Каберне,84
Harvey's Bristol Cream 750,1981,15,6434,Розовое Шираз,61
Harviestoun Ola Dubh 16yr 12/11.2 oz,1939,19,21088,Полнотелое Сухое,88
Hayfield Riesling 12/750 ml,1931,15,26032,Десертное Неббиоло,44
Heineken 2/5.0 mini keg,1884,14,29918,Столовое Сухое,75
Heineken 4/6/7 oz,2001,16,33621,Игристое Мальбек,16
Heineken 50 lt bbl,1870,10,44224,Араматное Зинфандель,52
Heineken CANS 12/24 oz,1931,16,6596,Столовое Сухое,11
Heineken CANS 2/12/12 oz Fridge Pack,1831,17,18754,Полнотелое Карменер,54
Heineken CANS 4/6/12 oz,1965,9,11466,Розовое Мерло,92
Heineken CANS 6/4/16 oz,1882,15,71,Полнотелое Темпранильо,72
Heineken DraftKeg Collection Pack 1/5.0 + 2 glasses,1760,11,14883,Игристое Карменер,92
Heineken Premium LIGHT  2/12pk cans,2016,17,34395,Полнотелое Гарнача,75
Heineken Premium LIGHT 2/5 lt keg,1759,9,36706,Игристое Карменер,50
Heineken STAR 18/12 oz,1870,11,7568,Араматное Мерло,72
Heineken STAR 2/12/12 oz,1769,16,33222,Араматное Неббиоло,40
Heineken STAR 4/6/12 oz,2001,13,13345,Столовое Неббиоло,35
Heineken STAR Bopper 12/22oz,1951,19,49682,Розовое Неббиоло,96
Heineken STAR Dark 4/6/12 oz,1832,21,2480,Полнотелое Гарнача,11
Heineken STAR LIGHT  2/12/12oz,1763,12,20311,Игристое Сладкое,32
Heineken STAR LIGHT  Bopper 12/22oz,1949,13,10125,Столовое Сухое,49
Heineken STAR LIGHT 18/12 oz,1927,12,36029,Столовое Сухое,39
Heineken STAR LIGHT 4/6/12oz,1781,12,47500,Столовое Карменер,31
Heineken STAR SLIM CANS 2/12/8.5 oz,1926,20,19578,Игристое Мерло,91
Heinz Piesporter Michelsberg 1.5,1889,15,11231,Полнотелое Каберне,57
Heinz Piesporter Michelsberg 750,1927,20,19915,Розовое Зинфандель,18
Hen's Tooth 12/16.9 oz,1850,16,8967,Красное Мальбек,28
Herdade da Calada JCM Red 6/750 ml,1858,18,34759,Араматное Сладкое,28
Herdade da Calada Vale da Calada White 6/750 ml,2003,20,16219,Араматное Мальбек,26
Herres Brut Sparkling 12/750 ml,1905,9,29350,Полнотелое Карменер,62
Herres Vintner's Select Mulled Wine 12/750 ml,1960,13,6492,Красное Санджовезе,51
Hickory Creek 2008 Gewurztraminer 750,1852,21,8687,Араматное Каберне,36
Hickory Creek Apple Wine 750,1788,18,21946,Араматное Шираз,65
Hickory Creek Cab Franc Rose 750,1761,16,24429,Араматное Каберне,39
Hickory Creek Cabernet Franc,1977,21,46076,Белое Сладкое,84
Hickory Creek Cabernet Sauvignon 750 ml,1786,19,31064,Десертное Мерло,42
Hickory Creek ''Estate'' Riesling,1928,12,35854,Розовое Карменер,47
Hickory Creek Gentil 750 ml,1961,18,9201,Игристое Зинфандель,48
Hickory Creek Gruner Veltliner 750 ml,1752,16,24312,Полнотелое Мальбек,40
Hickory Creek Ice Wine 375 ml,1891,22,43955,Красное Каберне,78
Hickory Creek Melange   750ml,1971,18,43618,Белое Неббиоло,13
Hickory Creek Pinot Gris 750,1777,15,13231,Столовое Неббиоло,83
Hickory Creek Pinot Noir 750 ml,1941,17,16505,Игристое Сухое,63
Hickory Creek Riesling 750,2014,17,3302,Игристое Сладкое,68
Hickory Creek Riesling Semi-dry,1813,12,11891,Игристое Зинфандель,51
Hickory Creek Shiraz 750,1956,20,17791,Полнотелое Мерло,77
Hickory Creek ''Zero'' Oak Chardonnay 750 ml,1762,21,22232,Белое Темпранильо,72
Hitachino Nest Weizen 330ml,1882,16,37480,Белое Мальбек,89
Hitachino Nest White Ale 11.2 oz,1754,17,45770,Десертное Неббиоло,31
Hitachino Nest White Ale 20L bbl,1756,14,16634,Столовое Сухое,78
Holland Lager (ALDI) 4/6/11.2oz,1945,19,43536,Розовое Гарнача,32
Hornsby's Hard Amber Cider 4/6/11.2 oz,1897,14,16600,Полнотелое Неббиоло,70
Hornsby's Hard Crisp Apple Cider 4/6/11.2 oz,2019,15,46630,Розовое Санджовезе,14
Humboldt 500 BC Double Ale 12/22 oz,1843,18,49304,Розовое Сухое,85
Humboldt Black Xantus 12/22 oz,1815,19,22367,Игристое Санджовезе,62
Humboldt Brown Hemp Ale 1/2 bbl,1957,9,44586,Араматное Шираз,24
Humboldt Brown Hemp Ale 4/6/12 oz,1797,14,44131,Полнотелое Карменер,59
Humboldt Nectar IPA 1/2 bbl,1999,21,8964,Столовое Сухое,44
Humboldt Nectar IPA 4/6/12 oz,1853,15,46964,Игристое Мальбек,80
Humboldt Red Nectar 1/2 bbl,1891,18,49211,Полнотелое Сухое,60
Humboldt Red Nectar 4/6/12 oz,1987,14,17494,Араматное Темпранильо,73
Hustler Club Brut 750 ml,1795,10,13750,Полнотелое Санджовезе,48
Ichtegem's Flemish Red Ale Grand Cru,1935,9,41375,Столовое Мальбек,17
Idrias Chardonnay 750 ml,2007,9,32958,Десертное Гарнача,67
Idrias Merlot/Cabernet 750 ml,1786,18,26743,Десертное Шираз,53
Imperium Belgium Lager 4/6/330 ml,1938,12,46055,Игристое Санджовезе,63
In the Pink - Pink Moscato 1.5 ltr,1886,12,41904,Белое Каберне,10
Indaba Chardonnay (So African) 750,1871,16,23950,Десертное Сухое,65
Indaba Chenin Blanc  (So African) 750,1903,9,5097,Столовое Сухое,42
Indaba Shiraz  (So African) 750,1893,14,46168,Белое Шираз,58
Inglenook Crisp White 1.5,2005,21,22891,Игристое Мерло,50
Institut Agricole Aoste Pinot Noir 750 ml,1946,11,4701,Десертное Карменер,31
Intermingle CA Red Wine 750 ml,1977,13,28253,Розовое Мерло,33
Ionios Wine Chardonnay (Greek) 6/750 ml,1966,13,27804,Розовое Зинфандель,71
Isaac's Way Cabernet Sauvignon 750 ml,1794,16,44234,Столовое Мерло,77
IZZE Sparkling Apple 6/4pk,1824,11,21900,Белое Санджовезе,46
IZZE Sparkling Blackberry  6/4pk,1788,22,47482,Игристое Шираз,30
IZZE Sparkling Blueberry  6/4pk,1971,11,7833,Розовое Мальбек,29
IZZE Sparkling Clementine  6/4pk,1973,20,9930,Полнотелое Шираз,11
IZZE Sparkling Grapefruit  6/4pk,1897,16,41560,Десертное Неббиоло,97
IZZE Sparkling Peach 6/4 pk,1808,19,8266,Белое Карменер,51
IZZE Sparkling Pomegranate  6/4pk,1922,15,14594,Игристое Сладкое,50
J. Lohr Arroyo Vista Chardonnay 6/750 ml,1901,22,16859,Красное Карменер,62
J. Lohr Bay Mist Riesling 750,2016,19,49618,Столовое Неббиоло,15
J. Lohr Carol's Vineyard Sauvignon Blanc 6/750 ml,1994,17,32955,Араматное Каберне,25
J. Lohr Chardonnay Riverstone 750,1750,14,28501,Белое Сладкое,43
J. Lohr Falcon's Perch Pinot Noir 750 ml,1989,14,35785,Полнотелое Мальбек,98
J. Lohr Fog's Reach Pinot Noir 6/750 ml,1990,9,42133,Розовое Карменер,95
J. Lohr Los Osos Merlot 750 ml,1819,20,19605,Полнотелое Неббиоло,96
J. Lohr Seven Oak (Club Pack) Cabernet Sauvignon 750 ml,1812,12,1637,Розовое Каберне,21
J. Lohr Seven Oaks Cab Sauv 375,1770,22,25136,Белое Каберне,69
J. Lohr Seven Oaks Cabernet Sauvignon (Rest. Pack) 750 ml,1834,9,7629,Столовое Карменер,74
J. Lohr Seven Oaks Cabernet Sauvignon 750,1779,20,32208,Полнотелое Сухое,13
J. Lohr South Ridge Syrah 750,1803,13,35611,Полнотелое Санджовезе,55
J. Lohr Valdiguie 750,1781,11,46242,Араматное Санджовезе,84
J. Roget Spumante 187,1813,13,15227,Столовое Сладкое,89
J. Roget Spumante 750,1803,18,26921,Столовое Гарнача,14
J. Vidal-Fleury Cotes du Rhone Red 750 ml,1982,11,3431,Игристое Неббиоло,79
J. Vidal-Fleury Cotes du Rhone White 750 ml,1941,19,23252,Красное Шираз,23
Jack Daniels C.C. Berry Punch 4/6/10oz,1968,22,4959,Десертное Шираз,45
Jack Daniels C.C. Black Jack Cola 4/6/10oz,1825,12,26901,Столовое Санджовезе,23
Jack Daniels C.C. Downhome Punch 16 oz CANS,2001,10,30592,Полнотелое Санджовезе,61
Jack Daniels C.C. Downhome Punch 4/6/10oz,1784,12,19399,Десертное Мальбек,19
Jack Daniels C.C. Lynchburg Lemonade 4/6/10oz,1792,19,24280,Десертное Сладкое,50
Jack Daniels C.C. Sweet Tea 16 oz CANS,1977,10,2806,Розовое Темпранильо,15
Jack Daniels C.C. Watermelon Punch 4/6/10oz,1764,20,6456,Полнотелое Гарнача,61
Jack Daniels Old No.7 Whiskey & Ginger 6/4/12oz,1758,22,1612,Игристое Неббиоло,69
Jackson Estate Outland Ridge Pinot Noir 6/750 ml,1977,11,32414,Игристое Мальбек,67
Jadot Beaujolais Villages 750,1759,13,38620,Столовое Темпранильо,53
Jadot Beaune clos des Couchereaux Heritier '98 750,1962,17,16204,Полнотелое Сладкое,72
Jadot Macon Blanc Villages 750,1859,22,9371,Десертное Шираз,72
Jadot Moulin a Vent Chateau des Jacques 750,1932,10,32161,Игристое Каберне,80
Jadot Nuits-St-Georges   750,2017,16,625,Полнотелое Темпранильо,54
Jadot Pinot Noir 750,1853,22,10907,Столовое Сухое,67
Jadot Pommard 6/750 ml,1917,11,45013,Десертное Санджовезе,72
Jadot Pouilly Fuisse 750,1889,19,30140,Столовое Темпранильо,75
Jadot Steel Chardonnay 750 ml,1912,11,28856,Розовое Карменер,25
Jail Break Cabernet Sauvignon 750 ml,1922,18,12365,Араматное Каберне,55
Jail Break Malbec 750 ml,1754,20,30722,Десертное Темпранильо,19
Jail Break Pinot Grigio 750 ml,1931,13,5375,Полнотелое Сухое,29
James Mitchell Lodi Cabernet Sauvignon 750 ml,1954,15,14302,Белое Мальбек,79
Jane Ventura - PENEDES - Garballo 2003 750,1766,12,17186,Розовое Каберне,43
JanKris CrossFire 750 ml,1821,21,33768,Араматное Каберне,34
JanKris Divinity 750 ml,1784,10,34671,Араматное Мальбек,22
JanKris Riatta 750 ml,1929,10,24905,Розовое Темпранильо,58
JanKris Sparkling Almond 750 ml,1931,14,33967,Красное Зинфандель,35
JanKris Sparkling Peach 750 ml,1754,22,20178,Столовое Мерло,33
Jawbreaker Cabernet Sauvignon 750 ml,1789,9,30238,Араматное Гарнача,56
Jekel Cabernet Sauvignon 750 ml,1998,18,35401,Араматное Карменер,94
Jekel Pinot Noir 750 ml,1971,21,13588,Игристое Шираз,85
Jekel Riesling 750 ml,1768,22,25324,Столовое Каберне,14
Joffre Hijas Grand Malbec 750 ml,2004,14,8650,Розовое Каберне,94
Jovly Vouvray 750 ml,1893,13,19573,Красное Сладкое,49
Jupiter Sangiovese 20 lit bbl,2011,12,14723,Столовое Сухое,61
Kaliber N/A Malt Beverage 4/6pk,1915,17,5156,Белое Санджовезе,71
Kalnapilis Original 20/500,1963,17,33429,Игристое Сухое,38
Kapittel Sampler 6/4/11.2 oz,1822,19,16922,Десертное Мальбек,21
Karlovacko Lager 20/500 ml,1904,15,40156,Розовое Каберне,98
Karma Acai Pomberry / Balance 12/18 oz,1894,12,31546,Араматное Сухое,25
Karma Orange Mango / Mind 12/18 oz,1797,10,48893,Столовое Каберне,95
Karma Passionfruit Green Tea / Spirit 12/18 oz,1916,19,34058,Розовое Карменер,78
Karma Pineapple Coconut / Vitality 12/18 oz,1858,17,42547,Полнотелое Сухое,39
Karma Raspberry Guava Jackfruit / Body 12/18 oz,2012,17,23754,Десертное Зинфандель,48
Kasteel Bier du Chateau Triple 750,1914,9,21885,Белое Шираз,34
Kasteel Cuvee de Chateau 30 lit bbl,1999,18,30945,Десертное Сладкое,80
Kasteel Cuvee de Chateau 6/4/11.2 oz,1986,14,40995,Полнотелое Темпранильо,56
Kasteel Donker (Brown) 6/4/11.2 oz,1982,12,10419,Розовое Мальбек,93
Kasteel Rouge-Brown Ale w/Cherries 20 lit Key Keg,1922,19,939,Белое Неббиоло,19
Kasteel Rouge-Brown Ale w/Cherries 30 lit bbl,1826,12,24307,Белое Сухое,94
Kasteel Rouge-Brown Ale w/Cherries 6/4pk,1762,12,23694,Игристое Санджовезе,18
Kasteel Rouge-Brown Ale w/Cherries 750,1754,14,26039,Красное Сухое,78
Kasteel Triple 6/4pk,1821,19,48831,Десертное Сухое,33
Kasteel Winterbier 20 Lit Key Keg,1902,16,28392,Полнотелое Сладкое,89
Kelpie Seaweed Ale 12/16.9 oz,1918,17,8139,Десертное Зинфандель,78
Kendall Jackson Alisos Hills Syrah,1880,15,22560,Красное Санджовезе,97
Kendall-Jackson Avant Chardonnay CA 750,1822,19,44184,Розовое Неббиоло,84
Kendall-Jackson Avant Red CA 750 ml,1849,15,13609,Столовое Мерло,36
Kendall-Jackson Avant Sauvignon Blanc CA 750 ml,1971,19,14295,Красное Мерло,100
Kendall-Jackson Cabernet Sauvignon (CLUB PACK) VR 3.0 lit,1994,15,45563,Десертное Санджовезе,11
Kendall-Jackson Cabernet Sauvignon Vint. Res 750,2022,16,35840,Розовое Каберне,52
Kendall-Jackson Cabernet Sauvignon Vint. Res 12/375,1971,22,28936,Розовое Зинфандель,11
Kendall-Jackson Chardonnay (CLUB PACK) 750,1849,19,29695,Араматное Карменер,32
Kendall-Jackson Chardonnay (CLUB PACK) VR 3.0 lit,1945,20,4056,Игристое Мерло,20
Kendall-Jackson Chardonnay Vint. Res. 12/375,1963,14,24029,Полнотелое Темпранильо,68
Kendall-Jackson Chardonnay Vint. Res. 750,2011,10,27413,Красное Шираз,92
Kendall-Jackson Grand Reserve Cabernet Sauvignon 750,1796,13,38749,Игристое Зинфандель,37
Kendall-Jackson Grand Reserve Chardonnay 750,1957,22,30199,Столовое Каберне,73
Kendall-Jackson Grand Reserve Merlot 750,1891,13,10483,Полнотелое Мальбек,92
Kendall-Jackson Late Harvest Chardonnay 12/375,1792,16,42801,Араматное Мальбек,67
Kendall-Jackson Merlot Vint. Res 750,1792,15,13313,Полнотелое Карменер,40
Kendall-Jackson Pinot Noir Vint. Res 750,1897,19,42833,Десертное Санджовезе,10
Kendall-Jackson Riesling 750 ml,1885,16,17015,Араматное Шираз,20
Kendall-Jackson Sauvignon Blanc Vint. Res 750,1758,16,19787,Полнотелое Сухое,33
Kendall-Jackson Summation Red Vint. Res 750,1974,9,17830,Полнотелое Шираз,22
Kendall-Jackson Syrah Vint. Res 750,1811,15,30382,Полнотелое Каберне,29
Kendall-Jackson Zinfandel Vint. Res 750,1813,13,21727,Игристое Темпранильо,78
Keo Greek Beer 4/6/12 oz,1785,18,41791,Розовое Шираз,61
Keo St. Pantelemon,1953,11,3468,Красное Карменер,69
Keweenaw Lift Bridge Brown Ale 1/2 bbl,1891,13,32194,Красное Сухое,15
Keweenaw Lift Bridge Brown Ale 4/6pk can,1936,10,41951,Белое Гарнача,77
Keweenaw November Gale Pale Ale 4/6/12 oz can,1947,14,6345,Красное Неббиоло,28
Keweenaw Olde Ore Dock Scottish Ale 1/4 bbl,1782,12,30430,Красное Сухое,15
Keweenaw Olde Ore Dock Scottish Ale 4/6pk can,1939,12,4223,Столовое Карменер,46
Keweenaw Pickaxe Blonde Ale 1/2 bbl,1832,22,33176,Розовое Мальбек,22
Keweenaw Pickaxe Blonde Ale 1/4 bbl,1753,19,45862,Белое Каберне,94
Keweenaw Pickaxe Blonde Ale 4/6pk can,1965,10,4355,Полнотелое Мальбек,80
Keweenaw Redjacket Amber Ale 1/2 bbl,1922,15,34120,Столовое Темпранильо,59
Keweenaw Redjacket Amber Ale 1/4 bbl,1797,18,27762,Белое Зинфандель,37
Keweenaw Redjacket Amber Ale 4/6pk can,1895,21,44471,Полнотелое Сухое,47
Keweenaw Widow Maker Black Ale 1/2 bbl,1831,12,43723,Красное Зинфандель,48
Keweenaw Widow Maker Black Ale 4/6-pk can,1873,17,17636,Полнотелое Шираз,27
Kikusui Junmai Gingo Sake 300ml,1837,11,14424,Столовое Сухое,18
Kikusui Junmai Gingo Sake 720ml,1848,9,39114,Красное Темпранильо,85
Kingfisher Lager of India 4/6pk,1869,17,12252,Десертное Зинфандель,92
King's Ridge Pinot Noir 12/750ml,1812,15,34322,Полнотелое Темпранильо,56
Kinroo Blue Belgian White Ale 4/6/330 ml,1857,9,14923,Белое Темпранильо,30
Kinsen Plum 750 ml,1913,20,43399,Столовое Карменер,20
Konig Ludwig Royal Bavarian Weiss 355,1841,10,33812,Полнотелое Мальбек,71
Konig Ludwig Weiss Beer 20 lit Slim Keg,1944,22,22467,Полнотелое Шираз,76
Kono Sauvignon Blanc 750ml,1966,11,2506,Игристое Мерло,20
Korbel Blanc de Noir NV 750,1761,15,9190,Араматное Мерло,100
Korbel Brut Champagne - Club Pack 15/750 ml,1815,16,12409,Игристое Санджовезе,73
Korbel Brut Champagne (cork)187,1919,10,19044,Игристое Зинфандель,74
Korbel Brut Champagne 750,1940,15,42509,Араматное Санджовезе,32
Korbel Brut Rose' 750,1946,10,35683,Красное Неббиоло,51
Korbel Chardonnay Champagne 750,2013,21,44807,Столовое Гарнача,93
Korbel Extra Dry Champagne 750,1984,11,40696,Белое Карменер,28
Korbel Naturel Champagne 750,2001,13,47812,Игристое Санджовезе,38
Korbel Sweet Cuvee' 15/750,1858,22,12675,Полнотелое Шираз,44
Korbel Sweet Rose' 15/750 ml,1811,17,31063,Столовое Неббиоло,16
Kronenbourg 50 lit bbl,1770,14,49343,Игристое Сухое,79
Kronenbourg Lager 4/6pk,2020,15,43052,Десертное Сухое,50
Kronenburg Blanc 4/6/11/2 oz,1821,19,16186,Столовое Темпранильо,46
L. Martini Alex. Valley Cabernet Sauvignon 6/750,2020,14,21666,Розовое Мерло,93
L. Martini Napa C. S. F. Signature Series 750,1816,14,24183,Красное Неббиоло,85
L. Martini Napa Valley Cabernet Sauvignon 750,1904,13,35499,Игристое Сухое,54
L. Martini Sonoma County Cabernet Sauvignon 750,1836,11,20078,Белое Неббиоло,36
L. Martini Sonoma Select Cabernet Sauvignon 750,1878,13,42338,Игристое Мерло,56
La Cantina Italian Style Red Wine Dressing 12/375,1985,20,47809,Десертное Зинфандель,62
La Cantina Italian Style Red Wine Dressing 6/64oz,1978,14,35401,Розовое Неббиоло,97
La Crema Chardonnay Sonoma Coast 12/375,1809,10,14517,Столовое Зинфандель,96
La Crema Chardonnay Sonoma Coast 750,1934,18,47781,Красное Каберне,61
La Crema Monterey Chardonnay (CLUB PACK) 3.0 lit,1828,12,17658,Белое Темпранильо,12
La Crema Monterey Chardonnay 750 ml,1978,13,40691,Белое Темпранильо,47
La Crema Monterey Pinot Gris 750 ml,1773,15,19449,Белое Гарнача,50
La Crema Monterey Pinot Noir (CLUB PACK) 3.0 lit,1894,14,2777,Красное Мерло,74
La Crema Monterey Pinot Noir 750 ml,1961,16,37310,Полнотелое Мерло,84
La Crema Pinot Noir Sonoma Coast 12/375,1861,14,16000,Столовое Санджовезе,14
La Crema Pinot Noir Sonoma Coast 750,1855,18,7410,Белое Мерло,19
La Crema Russian River Chardonnay 6/750 ml,1824,12,12896,Десертное Зинфандель,69
La Crema Willamette Pinot Noir 6/750 ml,1782,20,41510,Игристое Мерло,26
La Doga Morel Di Scansano 750,1895,22,19173,Красное Гарнача,53
La Grille Muscadet 750 ml,1991,13,23648,Игристое Сладкое,38
La Marca Prosecco 1.5 lit,2015,15,34981,Араматное Каберне,36
La Marca Prosecco 187 ml,1878,14,33409,Красное Мальбек,71
La Marca Prosecco 750 ml,2016,15,21475,Белое Каберне,84
La Rocca Vyrds ''ORGANIC'' Merlot 750,1811,11,36399,Игристое Сладкое,17
La Rocca Vyrds ''ORGANIC'' Zinfandel 750,1984,18,8426,Десертное Зинфандель,64
La Terre Cabernet Sauvignon 1.5,1822,22,14132,Игристое Мерло,25
La Terre Cabernet Sauvignon 750,1797,17,26531,Десертное Сладкое,51
La Terre Chardonnay 1.5,1916,11,29097,Десертное Шираз,74
La Terre Chardonnay 750,2007,18,37748,Десертное Шираз,91
La Terre Merlot 1.5,1938,10,35013,Араматное Зинфандель,92
La Terre Merlot 750,2008,19,592,Белое Гарнача,100
La Terre White Zinfandel 1.5,1895,13,37210,Розовое Карменер,31
La Terre White Zinfandel 750 ml,1916,9,19297,Белое Зинфандель,23
La Trappe Isid'or 20 lit Key Keg,1903,12,32696,Полнотелое Сухое,41
La Trappe Isid'or 6/4/11.2 oz,1799,22,33495,Араматное Зинфандель,98
La Trappe Quad 20 lit Key Keg,1906,13,29873,Десертное Мерло,65
La Trappe Quad 6/4/11.2 oz,1913,19,30436,Игристое Мальбек,47
La Trappe Witte 20 lit Key Keg,1905,20,17738,Полнотелое Санджовезе,60
Laguna Ranch Vyd Chardonnay 6/750ml,1931,15,13197,Полнотелое Санджовезе,68
Lakefront Big Easy Imperial Maibock 4/6/12 oz,1816,18,3260,Столовое Мальбек,63
Lakefront Bridge Burner American Strong Ale 6/4/12 oz,1937,12,757,Полнотелое Мальбек,15
Lakefront Fixed Gear American Red Ale 4/6/12 oz,1849,10,48277,Полнотелое Темпранильо,32
Lakefront I.P.A. 4/6/12 oz.,1754,17,13888,Полнотелое Темпранильо,14
Lakefront New Grist 4/6pk,1769,10,24975,Красное Зинфандель,27
Lakefront Sampler Pack 2/12/12 oz,1960,15,17696,Полнотелое Зинфандель,87
Lan Crianza 12/750ml,1843,10,11893,Столовое Мальбек,39
